baths,baths_full,baths_half,beds,garage,lot_sqft,sold_date,sold_price,sqft,stories,type,year_built,is_price_reduced,list_date,list_price,listing_id,city,lat,lon,line,postal_code,state,state_code,price_reduced_amount,property_id,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,disability_features,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,laundry_room,master_bedroom,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,swimming_pool,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer
1.0,1.0,0.0,3.0,0.0,213444.0,2023-11-14,220000,,1.0,single_family,,False,2023-08-11T16:10:22.000000Z,249900,2958587647,Columbia,34.120129,-80.992505,9124 Wilson Blvd,29203,South Carolina,SC,0.0,5362386625,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,0.0,1.0,4.0,2.0,16117.0,2023-10-30,331000,2244.0,2.0,single_family,1992.0,False,2023-11-08T17:16:37.000000Z,339000,2961456989,Columbia,34.051637,-81.146829,116 Cheshire Dr,29210,South Carolina,SC,0.0,5185482047,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0,0.0,0.0,0.0,0.0,,2023-10-27,53591,,,single_family,,False,2023-06-22T17:25:37.000000Z,5000,2956976488,Columbia,34.041009,-81.023992,1800 Isabel St,29203,South Carolina,SC,0.0,6483495239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,0.0,9583.0,2023-10-24,86500,1053.0,1.0,single_family,1969.0,False,2023-10-06T21:35:22.000000Z,85000,2960334865,Columbia,34.068727,-80.990024,6712 Gavilan Ave,29203,South Carolina,SC,0.0,5204826220,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,2.0,1.0,5227.0,2023-10-10,227500,1342.0,,single_family,2021.0,False,2023-10-11T13:17:41Z,235000,2960437288,Elgin,34.110015,-80.828435,1415 Ardennes Dr,29045,South Carolina,SC,0.0,9052323034,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,2.0,9583.0,2023-10-05,227000,1612.0,2.0,single_family,1994.0,False,2023-08-01T18:45:38.000000Z,235000,2958251595,Columbia,34.143723,-80.893457,102 Oak Manor Dr,29229,South Carolina,SC,5000.0,6005147676,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2.0,2.0,0.0,4.0,2.0,29185.0,2023-09-29,270000,1670.0,,single_family,2001.0,False,2023-10-13T19:31:31.000000Z,285000,2960536836,Columbia,33.893805,-81.101836,126 Chase Dr,29172,South Carolina,SC,0.0,5658660834,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,,2023-09-29,57054,,,single_family,,False,2023-05-10T21:26:27Z,5000,2955475496,Columbia,34.021505,-81.010152,2709 Magnolia St,29204,South Carolina,SC,0.0,6496087979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,1.0,3.0,0.0,8276.0,2023-09-29,305000,1748.0,,single_family,2021.0,False,2023-06-24T18:00:48Z,309900,2957054105,Elgin,34.136376,-80.83151,125 Calming Creek Way,29045,South Carolina,SC,0.0,9575838919,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,,2023-09-29,51860,,,townhomes,,False,2023-05-10T22:23:22Z,5000,2955480235,Columbia,34.069706,-81.121758,1320 Piney Grove Rd Apt 9A,29210,South Carolina,SC,0.0,9988039199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,0.0,4.0,2.0,10498.0,2023-09-20,380000,2150.0,2.0,single_family,1954.0,False,2023-09-23T17:30:47Z,374900,2959943378,Columbia,34.017553,-80.9967,1628 Bristol Dr,29204,South Carolina,SC,0.0,5832598138,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2.0,2.0,0.0,3.0,0.0,7405.0,2023-09-15,180000,1066.0,1.0,single_family,2000.0,False,2023-07-18T14:00:33Z,180000,2957794390,Columbia,34.058425,-80.930801,205 Brookfield Heights Rd,29223,South Carolina,SC,0.0,6846140459,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,0.0,9583.0,2023-09-12,345000,2233.0,1.0,single_family,2006.0,False,2023-05-18T18:51:31Z,350000,2955747143,Columbia,34.129633,-81.150596,9 Wiltown Ct,29212,South Carolina,SC,0.0,6008332767,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,,2023-08-28,53325,,,single_family,,False,2023-06-22T17:25:37Z,5000,2956976511,Columbia,33.962714,-80.997421,217 Aster Cir,29201,South Carolina,SC,0.0,6328315484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,,2023-08-28,58075,,,single_family,,False,2023-06-22T17:25:37Z,5000,2956976509,Columbia,33.939216,-80.973324,4036 Winter Park Dr,29209,South Carolina,SC,0.0,6576922180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,,2023-08-28,64975,,,single_family,,False,2023-06-22T17:25:37Z,5000,2956976498,Columbia,34.094055,-81.034645,417 Lincolnshire North Dr,29203,South Carolina,SC,0.0,9357098204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,0.0,,2023-08-21,305000,2023.0,,single_family,1959.0,False,2023-07-13T21:06:19Z,305000,2957666820,Columbia,33.964782,-80.962473,6924 Marlowe Ln,29209,South Carolina,SC,0.0,5274864670,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3.0,3.0,0.0,6.0,2.0,19166.0,2023-08-21,335000,3098.0,,single_family,2006.0,False,2023-06-15T14:36:56.000000Z,375000,2956750638,Columbia,34.154395,-80.875207,258 Alelia Ln,29229,South Carolina,SC,0.0,5607112406,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4.0,3.0,1.0,4.0,2.0,31363.0,2023-08-10,450000,2638.0,,single_family,1999.0,False,2023-12-13T07:11:06.000000Z,450000,2957085709,Columbia,34.083103,-81.222269,100 Lochweed Dr,29212,South Carolina,SC,0.0,5486134225,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,7405.0,2023-08-01,263626,1878.0,,single_family,2020.0,False,2023-02-17T21:46:05Z,275000,2952522023,Elgin,34.141238,-80.834563,131 Sundew Dr,29045,South Carolina,SC,0.0,9678401203,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3.0,2.0,1.0,4.0,0.0,10890.0,2023-07-31,185000,1444.0,2.0,single_family,1991.0,False,2023-08-01T15:16:42Z,185000,2958242969,Columbia,34.147233,-80.923572,8 Warly Ct,29229,South Carolina,SC,0.0,6916342310,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,3.0,0.0,10019.0,2023-07-31,240000,1369.0,,single_family,1993.0,False,2023-07-10T20:48:43Z,240000,2957548962,Columbia,33.978532,-80.988485,913 Hancock St,29205,South Carolina,SC,0.0,6450953511,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.0,2.0,0.0,3.0,0.0,,2023-07-28,255000,1050.0,,single_family,1960.0,False,2023-06-21T15:58:29.000000Z,264500,2956924599,Columbia,33.980161,-81.004175,907 Howard St,29205,South Carolina,SC,0.0,6253678985,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,1.0,0.0,1.0,0.0,,2023-07-27,165000,556.0,,condo_townhome_rowhome_coop,1930.0,False,2023-07-08T12:36:37Z,165000,2957500726,Columbia,33.999073,-81.003883,705 Maple St,29205,South Carolina,SC,0.0,9063303213,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
2.0,2.0,0.0,3.0,0.0,23522.0,2023-07-24,265000,1584.0,,single_family,1961.0,False,2023-07-31T22:21:28Z,265000,2958214372,Columbia,33.974838,-80.945405,1008 Haven Dr,29209,South Carolina,SC,0.0,6328744302,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,0.0,4.0,2.0,9840.0,2024-01-16,309900,2276.0,1.0,single_family,1963.0,False,2023-11-10T21:27:18.000000Z,309900,2961539602,Oklahoma City,35.504352,-97.60548,4624 NW 33rd Ter,73122,Oklahoma,OK,14000.0,7877679688,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,1.0,3.0,3.0,10951.0,2024-01-16,340000,2754.0,1.0,single_family,1993.0,False,2023-11-07T16:27:13.000000Z,339900,2961421252,Yukon,35.585748,-97.734768,11733 Hackney Ln,73099,Oklahoma,OK,30000.0,8991935037,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,0.0,45738.0,2024-01-16,223000,1763.0,1.0,single_family,1960.0,False,2023-11-14T14:25:57.000000Z,225000,2961626303,Oklahoma City,35.516445,-97.456528,3125 Norcrest Dr,73121,Oklahoma,OK,0.0,7366299978,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.0,2.0,1.0,2.0,2.0,,2024-01-12,162500,1518.0,2.0,condos,1981.0,False,2023-10-13T21:48:09.000000Z,169900,2960543408,Oklahoma City,35.56255,-97.567764,9009 N May Ave Apt 178,73120,Oklahoma,OK,5100.0,7815561734,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4.0,3.0,1.0,4.0,2.0,40511.0,2024-01-12,510000,2985.0,1.0,single_family,1992.0,False,2023-12-13T17:26:49.000000Z,500000,2962519598,Edmond,35.603696,-97.455055,3401 Rogers Dr,73013,Oklahoma,OK,0.0,8237977490,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3.0,3.0,0.0,4.0,3.0,10799.0,2024-01-12,362000,2535.0,1.0,single_family,1995.0,False,2023-11-10T14:25:58.000000Z,375000,2961523085,Edmond,35.617449,-97.539696,1516 NW 144th St,73013,Oklahoma,OK,0.0,8169927433,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,2.0,7200.0,2024-01-12,210000,2156.0,2.0,single_family,1965.0,False,2023-10-18T17:27:02.000000Z,225000,2960656207,Oklahoma City,35.389028,-97.556508,7709 S Hillcrest Dr,73159,Oklahoma,OK,5000.0,7596581461,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2.0,2.0,0.0,3.0,2.0,8377.0,2024-01-12,230000,1645.0,1.0,single_family,1979.0,False,2023-11-21T19:42:49.000000Z,229000,2961896671,Oklahoma City,35.575439,-97.637408,10408 White Oak Canyon Rd,73162,Oklahoma,OK,0.0,7121048958,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4.0,3.0,1.0,4.0,3.0,21850.0,2024-01-12,442015,2555.0,2.0,single_family,2023.0,False,2023-11-01T13:28:56.000000Z,449990,2961062943,Yukon,35.570221,-97.698815,10117 NW 98th St,73099,Oklahoma,OK,0.0,7654834883,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2.0,2.0,0.0,3.0,2.0,10285.0,2024-01-12,153000,1464.0,1.0,single_family,1962.0,False,2023-10-11T17:27:19.000000Z,162500,2960446044,Oklahoma City,35.473807,-97.650051,604 Skylark Dr,73127,Oklahoma,OK,2500.0,8255842397,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,6970.0,2024-01-12,185000,1101.0,1.0,single_family,2008.0,False,2023-12-13T00:25:51.000000Z,180000,2962502749,Piedmont,35.607619,-97.741536,11921 NW 135th St,73078,Oklahoma,OK,0.0,7753824018,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,6970.0,2024-01-12,188000,1269.0,1.0,single_family,1968.0,False,2023-11-30T21:27:08.000000Z,179990,2962089895,Oklahoma City,35.374794,-97.537055,1212 SW 92nd St,73139,Oklahoma,OK,3000.0,8310899358,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,1.0,4.0,3.0,14375.0,2024-01-12,632500,3825.0,2.0,single_family,2014.0,False,2023-11-02T17:27:52.000000Z,650000,2961297781,Oklahoma City,35.332277,-97.557462,13609 Portofino Strada,73170,Oklahoma,OK,18000.0,7170311202,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2.0,2.0,0.0,2.0,1.0,5001.0,2024-01-12,165000,952.0,1.0,single_family,2005.0,False,2023-10-19T14:26:22.000000Z,157000,2960688469,Oklahoma City,35.46952,-97.424327,404 Eagle Creek Way,73117,Oklahoma,OK,6000.0,8754645631,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,3.0,8398.0,2024-01-12,320000,2008.0,1.0,single_family,2017.0,False,2023-12-05T02:25:33.000000Z,325000,2962226639,Mustang,35.424135,-97.72216,11220 SW 41st Ter,73064,Oklahoma,OK,0.0,8726859512,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,3.0,0.0,3.0,4.0,305264.0,2024-01-12,810000,3001.0,2.0,single_family,2013.0,False,2023-09-25T16:30:21.000000Z,839900,2959966784,Edmond,35.607825,-97.391432,7824 E Memorial Rd,73013,Oklahoma,OK,4000.0,7241852365,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
2.0,2.0,0.0,3.0,2.0,6970.0,2024-01-12,220000,1318.0,1.0,single_family,1984.0,True,2023-11-30T14:25:47.000000Z,220000,2962074638,Oklahoma City,35.335219,-97.522168,13320 Turtle Creek Dr,73170,Oklahoma,OK,5000.0,8125196929,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5.0,4.0,1.0,4.0,4.0,28288.0,2024-01-12,1299000,4398.0,1.0,single_family,2008.0,False,2023-12-28T15:26:03.000000Z,1299000,2962771499,Edmond,35.632105,-97.534539,15842 Farm Cove Rd,73013,Oklahoma,OK,0.0,8351316336,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,1.0,1.0,4.0,2.0,8159.0,2024-01-12,327500,2018.0,2.0,single_family,1928.0,False,2023-12-02T20:25:41.000000Z,335000,2962190591,Oklahoma City,35.487128,-97.500264,710 NE 17th St,73105,Oklahoma,OK,0.0,8054613308,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,2.0,1.0,3.0,2.0,9727.0,2024-01-12,238000,1921.0,2.0,single_family,1976.0,False,2023-08-18T15:27:27.000000Z,238000,2958837032,Oklahoma City,35.570237,-97.650445,7704 Wegner Way,73162,Oklahoma,OK,1900.0,8556489499,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,3.0,1.0,7841.0,2024-01-12,106000,858.0,1.0,single_family,1956.0,False,2023-11-04T05:27:03.000000Z,112000,2961357371,Midwest City,35.472742,-97.381228,1101 Hickory Ln,73110,Oklahoma,OK,0.0,7507880814,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.0,2.0,1.0,3.0,3.0,10019.0,2024-01-12,434500,2147.0,1.0,single_family,2023.0,False,2023-06-30T18:54:27.000000Z,428000,2957278412,Oklahoma City,35.621181,-97.6325,6620 NW 148th St,73142,Oklahoma,OK,0.0,9883552096,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,3598.0,2024-01-12,209000,1392.0,1.0,single_family,2001.0,False,2023-11-27T21:26:40.000000Z,209000,2961988436,Oklahoma City,35.601282,-97.55955,12913 Meadows Dr,73120,Oklahoma,OK,0.0,7637181039,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1.0,1.0,0.0,2.0,1.0,6203.0,2024-01-12,177500,919.0,1.0,single_family,1950.0,False,2023-12-04T23:26:06.000000Z,174900,2962223409,Oklahoma City,35.562637,-97.554115,1809 Churchill Way,73120,Oklahoma,OK,0.0,7847213817,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,273992.0,2024-01-12,102000,0.0,0.0,land,0.0,False,2023-10-09T22:26:57.000000Z,110000,2960391412,Spencer,35.540562,-97.351857,6700 N Post Rd,73084,Oklahoma,OK,0.0,7480938180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,3.0,7841.0,2024-01-12,298800,1946.0,1.0,single_family,2011.0,False,2023-12-01T09:25:31.000000Z,297800,2962103311,Oklahoma City,35.544445,-97.670139,8905 NW 71st St,73132,Oklahoma,OK,0.0,7198847099,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,3.0,10890.0,2024-01-12,272500,2167.0,1.0,single_family,2003.0,False,2023-10-23T22:27:22.000000Z,280000,2960810041,Oklahoma City,35.397222,-97.514931,109 SW 69th Ct,73139,Oklahoma,OK,0.0,8331821356,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,2.0,8202.0,2024-01-12,410000,2165.0,1.0,single_family,2016.0,False,2023-12-08T12:25:59.000000Z,415000,2962326858,Oklahoma City,35.575167,-97.554298,10348 Veneto Cir,73120,Oklahoma,OK,0.0,8091909269,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,1.0,3.0,2.0,8185.0,2024-01-12,200000,1629.0,1.0,single_family,1968.0,False,2023-02-28T01:51:25.000000Z,200000,2952822313,Oklahoma City,35.411865,-97.523049,537 SW 53rd St,73109,Oklahoma,OK,5000.0,7208444594,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,43560.0,2024-01-12,147500,0.0,0.0,land,0.0,False,2023-12-12T17:26:25.000000Z,160000,2962409797,Edmond,35.595714,-97.411402,12317 Thelmas Way,73013,Oklahoma,OK,0.0,9031371252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,6094.0,2024-01-12,267500,1729.0,1.0,single_family,2016.0,False,2023-10-27T07:26:43.000000Z,273900,2960921010,Edmond,35.618828,-97.641897,7237 NW 145th St,73142,Oklahoma,OK,16000.0,7384935331,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,2.0,1.0,7614.0,2024-01-12,163000,924.0,1.0,single_family,1952.0,False,2023-11-20T19:42:15.000000Z,175000,2961861666,Oklahoma City,35.537718,-97.562356,2725 NW 64th St,73116,Oklahoma,OK,0.0,8502336490,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,2.0,1.0,8350.0,2024-01-12,172500,916.0,1.0,single_family,1948.0,False,2023-11-09T08:25:44.000000Z,175000,2961481445,Oklahoma City,35.509804,-97.562554,2716 NW 38th St,73112,Oklahoma,OK,0.0,7481082933,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3.0,2.0,1.0,4.0,3.0,9239.0,2024-01-12,380000,2075.0,1.0,single_family,2023.0,False,2023-11-08T23:26:12.000000Z,379900,2961470726,Yukon,35.576468,-97.730453,11712 NW 105th St,73099,Oklahoma,OK,0.0,9298648462,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,3.0,10350.0,2024-01-12,339000,2427.0,1.0,single_family,2002.0,False,2023-09-20T03:25:55.000000Z,345000,2959818201,Edmond,35.640428,-97.532474,16700 Parkhurst Rd,73012,Oklahoma,OK,0.0,8631876055,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,2.0,8777.0,2024-01-12,147000,1016.0,1.0,single_family,1961.0,False,2023-12-28T18:25:58.000000Z,140000,2962775171,Oklahoma City,35.573039,-97.533068,1212 NW 101st St,73114,Oklahoma,OK,0.0,7675316174,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
